IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E7_MIX_10,10/09/2023,15:55:00,25.09,70.07,899.95,1963,0.0,NaN
E7_MIX_10,10/09/2023,16:00:00,23.63,70.19,899.99,2039,0.0,NaN
E7_MIX_10,10/09/2023,16:05:00,25.06,70.04,899.84,1998,0.0,NaN
E7_MIX_10,10/09/2023,16:10:00,24.92,70.04,899.94,1956,0.0,NaN
E7_MIX_10,10/09/2023,16:15:00,24.95,70.09,900.03,2040,0.0,NaN
E7_MIX_10,10/09/2023,16:20:00,24.98,70.14,899.93,1952,0.0,NaN
E7_MIX_10,10/09/2023,16:25:00,25.05,70.13,900.19,1997,0.0,NaN
E7_MIX_10,10/09/2023,16:30:00,24.97,69.83,899.84,2043,0.0,NaN
E7_MIX_10,10/09/2023,16:35:00,24.98,70.07,899.89,1990,0.0,NaN
E7_MIX_10,10/09/2023,16:40:00,25.05,70.11,900.06,2045,0.0,NaN
E7_MIX_10,10/09/2023,16:45:00,25.01,70.01,900.2,2050,0.0,NaN
E7_MIX_10,10/09/2023,16:50:00,24.94,69.95,899.98,2021,0.0,NaN
E7_MIX_10,10/09/2023,16:55:00,24.93,69.94,900.19,2016,0.0,NaN
E7_MIX_10,10/09/2023,17:00:00,25.05,70.11,900.12,1971,0.0,NaN
E7_MIX_10,10/09/2023,17:05:00,24.03,70.04,900.06,1972,0.0,NaN
E7_MIX_10,10/09/2023,17:10:00,25.08,70.13,900.01,2002,0.0,NaN
E7_MIX_10,10/09/2023,17:15:00,24.94,70.16,899.84,2036,0.0,NaN
E7_MIX_10,10/09/2023,17:20:00,23.8,69.84,900.18,2042,0.0,NaN
E7_MIX_10,10/09/2023,17:25:00,25.08,70.05,900.13,1969,0.0,NaN
E7_MIX_10,10/09/2023,17:30:00,24.15,69.98,900.06,1974,0.0,NaN
E7_MIX_10,10/09/2023,17:35:00,23.8,70.01,900.16,2000,0.0,NaN
E7_MIX_10,10/09/2023,17:40:00,25.02,69.81,899.89,1988,0.0,NaN
E7_MIX_10,10/09/2023,17:45:00,24.91,69.86,900.07,1970,0.0,NaN
E7_MIX_10,10/09/2023,17:50:00,23.65,69.93,900.08,1978,0.0,NaN
E7_MIX_10,10/09/2023,17:55:00,25.05,69.95,899.96,2042,0.0,NaN
E7_MIX_10,10/09/2023,18:00:00,25.05,69.88,899.87,2015,0.0,NaN
E7_MIX_10,10/09/2023,18:05:00,25.08,70.0,900.19,1962,0.0,NaN
E7_MIX_10,10/09/2023,18:10:00,24.96,70.01,900.18,1986,0.0,NaN
E7_MIX_10,10/09/2023,18:15:00,24.35,69.91,899.86,1996,0.0,NaN
E7_MIX_10,10/09/2023,18:20:00,25.07,70.01,899.84,2017,0.0,NaN
E7_MIX_10,10/09/2023,18:25:00,25.09,70.1,899.97,2045,0.0,NaN
E7_MIX_10,10/09/2023,18:30:00,25.09,70.19,900.2,2022,0.0,NaN
E7_MIX_10,10/09/2023,18:35:00,24.9,70.04,900.03,2008,0.0,NaN
E7_MIX_10,10/09/2023,18:40:00,24.97,69.97,900.18,1959,0.0,NaN
E7_MIX_10,10/09/2023,18:45:00,23.48,70.08,899.95,1987,0.0,NaN
E7_MIX_10,10/09/2023,18:50:00,24.99,69.97,899.94,1987,0.0,NaN
E7_MIX_10,10/09/2023,18:55:00,25.02,69.81,900.19,2012,0.0,NaN
E7_MIX_10,10/09/2023,19:00:00,24.94,69.86,900.08,2015,0.0,NaN
E7_MIX_10,10/09/2023,19:05:00,24.93,70.05,900.06,1977,0.0,NaN
E7_MIX_10,10/09/2023,19:10:00,24.94,70.0,900.17,2000,0.0,NaN
E7_MIX_10,10/09/2023,19:15:00,25.05,69.92,899.99,2017,0.0,NaN
E7_MIX_10,10/09/2023,19:20:00,25.03,70.13,900.19,2045,0.0,NaN
E7_MIX_10,10/09/2023,19:25:00,24.91,69.95,900.13,1994,0.0,NaN
E7_MIX_10,10/09/2023,19:30:00,24.97,69.91,900.16,1965,0.0,NaN
E7_MIX_10,10/09/2023,19:35:00,24.99,70.12,900.04,2016,0.0,NaN
E7_MIX_10,10/09/2023,19:40:00,24.92,69.88,900.09,1951,0.0,NaN
E7_MIX_10,10/09/2023,19:45:00,25.04,69.97,900.06,1955,0.0,NaN
E7_MIX_10,10/09/2023,19:50:00,24.98,70.2,899.97,2050,0.0,NaN
E7_MIX_10,10/09/2023,19:55:00,24.95,70.1,900.1,1979,0.0,NaN
E7_MIX_10,10/09/2023,20:00:00,25.01,69.88,900.02,2046,0.0,NaN
E7_MIX_10,10/09/2023,20:05:00,25.08,69.86,899.95,1983,0.0,NaN
E7_MIX_10,10/09/2023,20:10:00,24.97,69.95,900.0,1971,0.0,NaN
E7_MIX_10,10/09/2023,20:15:00,25.07,69.86,900.05,1982,0.0,NaN
E7_MIX_10,10/09/2023,20:20:00,24.93,70.07,899.91,2033,0.0,NaN
E7_MIX_10,10/09/2023,20:25:00,25.08,70.17,899.98,1980,0.0,NaN
E7_MIX_10,10/09/2023,20:30:00,24.97,69.81,900.16,2015,0.0,NaN
E7_MIX_10,10/09/2023,20:35:00,24.96,69.96,899.83,1964,0.0,NaN
E7_MIX_10,10/09/2023,20:40:00,25.03,70.18,899.86,2035,0.0,NaN
E7_MIX_10,10/09/2023,20:45:00,24.95,70.18,899.8,2037,0.0,NaN
E7_MIX_10,10/09/2023,20:50:00,25.01,69.98,899.89,2049,0.0,NaN
E7_MIX_10,10/09/2023,20:55:00,24.91,69.98,900.02,2022,0.0,NaN
E7_MIX_10,10/09/2023,21:00:00,24.93,69.88,899.95,1976,0.0,NaN
E7_MIX_10,10/09/2023,21:05:00,25.09,70.12,899.85,1986,0.0,NaN
E7_MIX_10,10/09/2023,21:10:00,24.95,70.16,900.07,2028,0.0,NaN
E7_MIX_10,10/09/2023,21:15:00,24.92,69.92,899.82,1980,0.0,NaN
E7_MIX_10,10/09/2023,21:20:00,25.01,69.88,900.11,2027,0.0,NaN
E7_MIX_10,10/09/2023,21:25:00,24.97,69.91,899.87,1961,0.0,NaN
E7_MIX_10,10/09/2023,21:30:00,25.03,70.19,900.16,1990,0.0,NaN
E7_MIX_10,10/09/2023,21:35:00,24.96,69.91,899.94,2021,0.0,NaN
E7_MIX_10,10/09/2023,21:40:00,24.95,69.85,900.16,1980,0.0,NaN
E7_MIX_10,10/09/2023,21:45:00,24.98,69.85,899.97,2036,0.0,NaN
E7_MIX_10,10/09/2023,21:50:00,24.98,69.87,900.17,2040,0.0,NaN
E7_MIX_10,10/09/2023,21:55:00,25.06,69.99,899.84,2049,0.0,NaN
E7_MIX_10,10/09/2023,22:00:00,25.02,70.02,899.95,2034,0.0,NaN
E7_MIX_10,10/09/2023,22:05:00,25.07,69.81,899.88,2011,0.0,NaN
E7_MIX_10,10/09/2023,22:10:00,24.93,70.0,899.92,1962,0.0,NaN
E7_MIX_10,10/09/2023,22:15:00,25.03,70.1,899.81,1993,0.0,NaN
E7_MIX_10,10/09/2023,22:20:00,24.95,69.91,900.02,2022,0.0,NaN
E7_MIX_10,10/09/2023,22:25:00,25.04,69.98,900.11,1958,0.0,NaN
E7_MIX_10,10/09/2023,22:30:00,25.08,69.95,900.01,2028,0.0,NaN
E7_MIX_10,10/09/2023,22:35:00,25.1,69.81,899.87,1952,0.0,NaN
E7_MIX_10,10/09/2023,22:40:00,25.08,70.03,899.99,2013,0.0,NaN
E7_MIX_10,10/09/2023,22:45:00,24.9,69.99,899.97,2046,0.0,NaN
E7_MIX_10,10/09/2023,22:50:00,25.1,70.11,899.83,1992,0.0,NaN
E7_MIX_10,10/09/2023,22:55:00,24.98,69.98,900.1,2044,0.0,NaN
E7_MIX_10,10/09/2023,23:00:00,25.05,70.16,899.81,2042,0.0,NaN
E7_MIX_10,10/09/2023,23:05:00,25.04,70.03,900.14,1994,0.0,NaN
E7_MIX_10,10/09/2023,23:10:00,24.9,70.15,899.81,2009,0.0,NaN
E7_MIX_10,10/09/2023,23:15:00,25.09,69.81,899.88,2003,0.0,NaN
E7_MIX_10,10/09/2023,23:20:00,24.91,69.95,900.19,2045,0.0,NaN
E7_MIX_10,10/09/2023,23:25:00,24.95,70.17,899.87,1961,0.0,NaN
E7_MIX_10,10/09/2023,23:30:00,25.09,70.18,900.1,1976,0.0,NaN
E7_MIX_10,10/09/2023,23:35:00,25.01,70.08,900.17,2017,0.0,NaN
E7_MIX_10,10/09/2023,23:40:00,25.08,69.82,899.96,2036,0.0,NaN
E7_MIX_10,10/09/2023,23:45:00,24.94,69.87,899.92,1960,0.0,NaN
E7_MIX_10,10/09/2023,23:50:00,24.91,69.98,899.88,1962,0.0,NaN
E7_MIX_10,10/09/2023,23:55:00,24.91,70.07,899.87,2007,0.0,NaN
E7_MIX_10,10/10/2023,00:00:00,25.1,70.11,900.16,2002,0.0,NaN
E7_MIX_10,10/10/2023,00:05:00,25.04,69.86,899.84,1983,0.0,NaN
E7_MIX_10,10/10/2023,00:10:00,25.03,70.04,899.95,1950,0.0,NaN
E7_MIX_10,10/10/2023,00:15:00,25.05,70.09,900.09,1999,0.0,NaN
E7_MIX_10,10/10/2023,00:20:00,25.0,69.99,900.09,1956,0.0,NaN
E7_MIX_10,10/10/2023,00:25:00,25.05,69.91,899.89,1951,0.0,NaN
E7_MIX_10,10/10/2023,00:30:00,25.09,69.96,899.96,2034,0.0,NaN
E7_MIX_10,10/10/2023,00:35:00,25.0,69.96,899.83,1954,0.0,NaN
E7_MIX_10,10/10/2023,00:40:00,25.03,70.15,899.89,2030,0.0,NaN
E7_MIX_10,10/10/2023,00:45:00,25.04,70.14,900.19,2009,0.0,NaN
E7_MIX_10,10/10/2023,00:50:00,25.09,69.81,900.08,1982,0.0,NaN
E7_MIX_10,10/10/2023,00:55:00,25.06,70.0,900.0,1996,0.0,NaN
E7_MIX_10,10/10/2023,01:00:00,25.09,70.08,900.07,2006,0.0,NaN
E7_MIX_10,10/10/2023,01:05:00,25.06,69.81,899.81,2005,0.0,NaN
E7_MIX_10,10/10/2023,01:10:00,25.07,69.83,900.17,2007,0.0,NaN
E7_MIX_10,10/10/2023,01:15:00,25.1,70.05,900.05,1969,0.0,NaN
E7_MIX_10,10/10/2023,01:20:00,25.01,69.83,899.85,2047,0.0,NaN
E7_MIX_10,10/10/2023,01:25:00,25.08,70.03,900.16,2046,0.0,NaN
E7_MIX_10,10/10/2023,01:30:00,25.0,69.92,899.81,2024,0.0,NaN
E7_MIX_10,10/10/2023,01:35:00,25.09,69.99,900.04,2023,0.0,NaN
E7_MIX_10,10/10/2023,01:40:00,25.09,70.11,899.89,2019,0.0,NaN
E7_MIX_10,10/10/2023,01:45:00,25.01,69.95,899.83,1950,0.0,NaN
E7_MIX_10,10/10/2023,01:50:00,25.01,70.13,900.11,2007,0.0,NaN
E7_MIX_10,10/10/2023,01:55:00,25.08,70.16,900.13,1995,0.0,NaN
E7_MIX_10,10/10/2023,02:00:00,25.04,69.93,899.97,1996,0.0,NaN
E7_MIX_10,10/10/2023,02:05:00,25.02,70.14,900.01,1974,0.0,NaN
E7_MIX_10,10/10/2023,02:10:00,25.07,69.8,899.82,1956,0.0,NaN
E7_MIX_10,10/10/2023,02:15:00,25.02,69.96,899.89,2018,0.0,NaN
E7_MIX_10,10/10/2023,02:20:00,25.02,69.83,900.03,1990,0.0,NaN
E7_MIX_10,10/10/2023,02:25:00,25.0,69.8,899.86,1968,0.0,NaN
E7_MIX_10,10/10/2023,02:30:00,25.09,69.84,899.86,1955,0.0,NaN
E7_MIX_10,10/10/2023,02:35:00,25.04,70.04,900.13,2050,0.0,NaN
E7_MIX_10,10/10/2023,02:40:00,25.03,69.94,900.11,2026,0.0,NaN
E7_MIX_10,10/10/2023,02:45:00,25.07,70.13,899.98,2026,0.0,NaN
E7_MIX_10,10/10/2023,02:50:00,25.01,69.83,900.01,1962,0.0,NaN
E7_MIX_10,10/10/2023,02:55:00,25.0,69.84,900.15,1992,0.0,NaN
E7_MIX_10,10/10/2023,03:00:00,25.08,70.01,900.09,2021,0.0,NaN
E7_MIX_10,10/10/2023,03:05:00,25.05,70.0,900.15,1996,0.0,NaN
E7_MIX_10,10/10/2023,03:10:00,25.02,70.01,899.97,1957,0.0,NaN
E7_MIX_10,10/10/2023,03:15:00,25.07,70.12,899.82,2018,0.0,NaN
E7_MIX_10,10/10/2023,03:20:00,25.05,69.97,899.87,2044,0.0,NaN
E7_MIX_10,10/10/2023,03:25:00,25.06,69.84,900.16,2006,0.0,NaN
E7_MIX_10,10/10/2023,03:30:00,25.0,69.86,899.88,1996,0.0,NaN
E7_MIX_10,10/10/2023,03:35:00,25.09,70.07,900.17,2033,0.0,NaN
E7_MIX_10,10/10/2023,03:40:00,25.02,70.04,899.95,1957,0.0,NaN
E7_MIX_10,10/10/2023,03:45:00,25.05,69.98,899.82,1973,0.0,NaN
E7_MIX_10,10/10/2023,03:50:00,25.05,69.93,899.94,2021,0.0,NaN
E7_MIX_10,10/10/2023,03:55:00,25.09,70.11,899.82,1950,0.0,NaN
E7_MIX_10,10/10/2023,04:00:00,25.1,69.91,899.84,1950,0.0,NaN
E7_MIX_10,10/10/2023,04:05:00,25.04,70.08,899.82,2032,0.0,NaN
E7_MIX_10,10/10/2023,04:10:00,25.03,70.08,899.83,1974,0.0,NaN
E7_MIX_10,10/10/2023,04:15:00,25.02,69.96,899.99,1950,0.0,NaN
E7_MIX_10,10/10/2023,04:20:00,25.09,69.87,900.07,2050,0.0,NaN
E7_MIX_10,10/10/2023,04:25:00,25.06,70.2,899.98,1996,0.0,NaN
E7_MIX_10,10/10/2023,04:30:00,25.02,70.17,899.81,1981,0.0,NaN
E7_MIX_10,10/10/2023,04:35:00,25.07,69.91,900.1,1953,0.0,NaN
E7_MIX_10,10/10/2023,04:40:00,25.0,70.18,899.95,1968,0.0,NaN
E7_MIX_10,10/10/2023,04:45:00,25.03,69.96,899.85,2008,0.0,NaN
E7_MIX_10,10/10/2023,04:50:00,25.1,69.97,900.0,2039,0.0,NaN
E7_MIX_10,10/10/2023,04:55:00,25.1,69.84,900.19,2037,0.0,NaN
E7_MIX_10,10/10/2023,05:00:00,25.04,69.82,899.87,1971,0.0,NaN
E7_MIX_10,10/10/2023,05:05:00,25.07,69.8,899.8,1999,0.0,NaN
E7_MIX_10,10/10/2023,05:10:00,25.07,70.02,900.04,2035,0.0,NaN
E7_MIX_10,10/10/2023,05:15:00,25.02,70.05,900.04,1988,0.0,NaN
E7_MIX_10,10/10/2023,05:20:00,25.0,70.15,899.89,1992,0.0,NaN
E7_MIX_10,10/10/2023,05:25:00,25.01,70.18,899.92,2033,0.0,NaN
E7_MIX_10,10/10/2023,05:30:00,25.0,69.89,899.99,1987,0.0,NaN
E7_MIX_10,10/10/2023,05:35:00,25.06,69.98,900.14,2031,0.0,NaN
E7_MIX_10,10/10/2023,05:40:00,25.0,70.2,899.86,2005,0.0,NaN
E7_MIX_10,10/10/2023,05:45:00,25.02,70.08,899.81,2017,0.0,NaN
E7_MIX_10,10/10/2023,05:50:00,25.07,70.19,899.86,2048,0.0,NaN
E7_MIX_10,10/10/2023,05:55:00,25.01,70.18,899.99,1980,0.0,NaN
E7_MIX_10,10/10/2023,06:00:00,25.03,70.14,899.96,2048,0.0,NaN
E7_MIX_10,10/10/2023,06:05:00,25.01,70.04,899.87,1951,0.0,NaN
E7_MIX_10,10/10/2023,06:10:00,25.0,69.98,899.91,2005,0.0,NaN
E7_MIX_10,10/10/2023,06:15:00,25.04,70.05,899.98,1988,0.0,NaN
E7_MIX_10,10/10/2023,06:20:00,25.02,70.08,899.93,1984,0.0,NaN
E7_MIX_10,10/10/2023,06:25:00,25.09,69.97,900.12,2026,0.0,NaN
E7_MIX_10,10/10/2023,06:30:00,25.08,70.0,899.95,2006,0.0,NaN
E7_MIX_10,10/10/2023,06:35:00,25.07,70.16,900.03,1970,0.0,NaN
E7_MIX_10,10/10/2023,06:40:00,25.07,69.99,899.97,2030,0.0,NaN
E7_MIX_10,10/10/2023,06:45:00,25.08,70.17,900.02,2050,0.0,NaN
E7_MIX_10,10/10/2023,06:50:00,25.03,69.81,899.85,2009,0.0,NaN
E7_MIX_10,10/10/2023,06:55:00,25.08,70.07,899.99,1995,0.0,NaN
E7_MIX_10,10/10/2023,07:00:00,24.94,70.05,899.84,2013,0.0,NaN
E7_MIX_10,10/10/2023,07:05:00,24.99,69.98,900.06,2011,0.0,NaN
E7_MIX_10,10/10/2023,07:10:00,24.94,70.02,899.86,2043,0.0,NaN
E7_MIX_10,10/10/2023,07:15:00,24.93,70.12,899.93,2001,0.0,NaN
E7_MIX_10,10/10/2023,07:20:00,25.0,69.95,900.07,1998,0.0,NaN
E7_MIX_10,10/10/2023,07:25:00,24.95,69.91,900.19,1988,0.0,NaN
E7_MIX_10,10/10/2023,07:30:00,24.94,69.92,900.0,1959,0.0,NaN
E7_MIX_10,10/10/2023,07:35:00,24.92,69.89,899.8,2000,0.0,NaN
E7_MIX_10,10/10/2023,07:40:00,24.94,69.84,899.81,2008,0.0,NaN
E7_MIX_10,10/10/2023,07:45:00,24.96,69.84,899.99,2001,0.0,NaN
E7_MIX_10,10/10/2023,07:50:00,24.97,70.01,899.87,1985,0.0,NaN
E7_MIX_10,10/10/2023,07:55:00,24.96,69.88,899.93,1966,0.0,NaN
E7_MIX_10,10/10/2023,08:00:00,24.96,69.99,899.95,1992,0.0,NaN
E7_MIX_10,10/10/2023,08:05:00,24.97,69.94,900.11,2049,0.0,NaN
E7_MIX_10,10/10/2023,08:10:00,24.93,70.06,900.08,1977,0.0,NaN
E7_MIX_10,10/10/2023,08:15:00,24.96,70.0,899.96,1979,0.0,NaN
E7_MIX_10,10/10/2023,08:20:00,24.93,70.16,900.17,1963,0.0,NaN
E7_MIX_10,10/10/2023,08:25:00,24.98,69.87,899.84,2033,0.0,NaN
E7_MIX_10,10/10/2023,08:30:00,24.9,70.13,899.81,2039,0.0,NaN
E7_MIX_10,10/10/2023,08:35:00,24.91,70.07,900.1,2003,0.0,NaN
E7_MIX_10,10/10/2023,08:40:00,24.95,69.82,900.18,2037,0.0,NaN
E7_MIX_10,10/10/2023,08:45:00,24.94,69.95,899.98,1955,0.0,NaN
E7_MIX_10,10/10/2023,08:50:00,24.97,70.1,900.18,2013,0.0,NaN
E7_MIX_10,10/10/2023,08:55:00,24.9,70.1,900.01,2046,0.0,NaN
E7_MIX_10,10/10/2023,09:00:00,24.93,70.15,900.08,2034,0.0,NaN
E7_MIX_10,10/10/2023,09:05:00,24.95,69.81,900.01,2042,0.0,NaN
E7_MIX_10,10/10/2023,09:10:00,24.97,69.97,900.08,1982,0.0,NaN
E7_MIX_10,10/10/2023,09:15:00,24.91,69.84,899.81,1997,0.0,NaN
E7_MIX_10,10/10/2023,09:20:00,24.96,70.08,900.06,1951,0.0,NaN
E7_MIX_10,10/10/2023,09:25:00,24.91,70.08,900.15,1999,0.0,NaN
E7_MIX_10,10/10/2023,09:30:00,24.97,70.03,900.2,1982,0.0,NaN
E7_MIX_10,10/10/2023,09:35:00,24.91,70.14,899.93,1966,0.0,NaN
E7_MIX_10,10/10/2023,09:40:00,24.93,70.06,899.86,1953,0.0,NaN
E7_MIX_10,10/10/2023,09:45:00,24.97,69.81,900.18,2000,0.0,NaN
E7_MIX_10,10/10/2023,09:50:00,24.95,69.98,900.19,1985,0.0,NaN
E7_MIX_10,10/10/2023,09:55:00,24.99,69.9,900.15,1988,0.0,NaN
E7_MIX_10,10/10/2023,10:00:00,24.91,69.83,900.17,2049,0.0,NaN
E7_MIX_10,10/10/2023,10:05:00,24.99,69.85,899.83,2023,0.0,NaN
E7_MIX_10,10/10/2023,10:10:00,24.91,70.19,900.1,2007,0.0,NaN
E7_MIX_10,10/10/2023,10:15:00,24.97,69.88,899.8,2033,0.0,NaN
E7_MIX_10,10/10/2023,10:20:00,24.93,70.17,900.13,1959,0.0,NaN
E7_MIX_10,10/10/2023,10:25:00,24.98,69.85,899.84,2021,0.0,NaN
E7_MIX_10,10/10/2023,10:30:00,24.99,69.91,899.82,2029,0.0,NaN
E7_MIX_10,10/10/2023,10:35:00,25.0,70.05,899.93,2011,0.0,NaN
E7_MIX_10,10/10/2023,10:40:00,24.92,70.09,900.2,1959,0.0,NaN
E7_MIX_10,10/10/2023,10:45:00,24.9,70.14,899.84,2041,0.0,NaN
E7_MIX_10,10/10/2023,10:50:00,24.9,69.84,899.89,1988,0.0,NaN
E7_MIX_10,10/10/2023,10:55:00,24.91,70.15,899.81,1994,0.0,NaN
E7_MIX_10,10/10/2023,11:00:00,24.94,70.14,900.12,2021,0.0,NaN
E7_MIX_10,10/10/2023,11:05:00,24.09,69.87,900.16,1972,0.0,NaN
E7_MIX_10,10/10/2023,11:10:00,25.0,69.97,900.14,2031,0.0,NaN
E7_MIX_10,10/10/2023,11:15:00,24.97,69.96,899.91,1993,0.0,NaN
E7_MIX_10,10/10/2023,11:20:00,24.1,70.02,900.06,2013,0.0,NaN
E7_MIX_10,10/10/2023,11:25:00,24.44,70.13,900.09,1996,0.0,NaN
E7_MIX_10,10/10/2023,11:30:00,23.5,69.91,900.0,2011,0.0,NaN
E7_MIX_10,10/10/2023,11:35:00,24.37,70.14,900.14,1972,0.0,NaN
E7_MIX_10,10/10/2023,11:40:00,24.98,69.85,900.13,1952,0.0,NaN
E7_MIX_10,10/10/2023,11:45:00,24.91,70.09,899.96,2017,0.0,NaN
E7_MIX_10,10/10/2023,11:50:00,24.93,69.98,899.91,2030,0.0,NaN
E7_MIX_10,10/10/2023,11:55:00,24.38,70.18,900.11,1997,0.0,NaN
E7_MIX_10,10/10/2023,12:00:00,25.03,69.98,899.89,2049,0.0,NaN
E7_MIX_10,10/10/2023,12:05:00,24.93,69.9,899.81,1982,0.0,NaN
E7_MIX_10,10/10/2023,12:10:00,25.07,70.12,899.93,2008,0.0,NaN
E7_MIX_10,10/10/2023,12:15:00,23.75,70.04,899.87,2038,0.0,NaN
E7_MIX_10,10/10/2023,12:20:00,24.99,69.95,899.95,1954,0.0,NaN
E7_MIX_10,10/10/2023,12:25:00,23.82,69.84,900.14,1977,0.0,NaN
E7_MIX_10,10/10/2023,12:30:00,24.91,70.14,900.11,2006,0.0,NaN
E7_MIX_10,10/10/2023,12:35:00,25.07,70.1,899.81,2027,0.0,NaN
E7_MIX_10,10/10/2023,12:40:00,25.09,70.18,900.04,2045,0.0,NaN
E7_MIX_10,10/10/2023,12:45:00,24.99,70.11,900.19,1966,0.0,NaN
E7_MIX_10,10/10/2023,12:50:00,25.05,70.01,899.91,1974,0.0,NaN
E7_MIX_10,10/10/2023,12:55:00,24.14,70.07,899.91,1966,0.0,NaN
E7_MIX_10,10/10/2023,13:00:00,23.9,70.08,900.08,2002,0.0,NaN
E7_MIX_10,10/10/2023,13:05:00,25.01,69.97,899.85,1955,0.0,NaN
E7_MIX_10,10/10/2023,13:10:00,25.09,70.05,899.91,2002,0.0,NaN
E7_MIX_10,10/10/2023,13:15:00,23.96,70.16,900.14,1979,0.0,NaN
E7_MIX_10,10/10/2023,13:20:00,25.06,69.93,899.92,2050,0.0,NaN
E7_MIX_10,10/10/2023,13:25:00,25.07,70.15,900.03,1998,0.0,NaN
E7_MIX_10,10/10/2023,13:30:00,25.02,69.91,899.9,1981,0.0,NaN
E7_MIX_10,10/10/2023,13:35:00,24.27,69.99,899.95,1985,0.0,NaN
E7_MIX_10,10/10/2023,13:40:00,25.06,70.01,900.14,1969,0.0,NaN
E7_MIX_10,10/10/2023,13:45:00,25.08,70.18,900.12,2001,0.0,NaN
E7_MIX_10,10/10/2023,13:50:00,24.91,69.92,900.03,2015,0.0,NaN
E7_MIX_10,10/10/2023,13:55:00,24.2,69.92,900.13,2018,0.0,NaN
E7_MIX_10,10/10/2023,14:00:00,25.06,70.12,900.07,1990,0.0,NaN
E7_MIX_10,10/10/2023,14:05:00,24.49,70.14,900.02,1952,0.0,NaN
E7_MIX_10,10/10/2023,14:10:00,24.17,69.87,900.11,1968,0.0,NaN
E7_MIX_10,10/10/2023,14:15:00,25.0,69.91,899.86,2013,0.0,NaN
E7_MIX_10,10/10/2023,14:20:00,24.94,70.04,899.99,1971,0.0,NaN
E7_MIX_10,10/10/2023,14:25:00,24.01,69.94,899.91,2022,0.0,NaN
E7_MIX_10,10/10/2023,14:30:00,24.42,70.2,900.2,2046,0.0,NaN
E7_MIX_10,10/10/2023,14:35:00,25.09,69.95,900.11,2014,0.0,NaN
E7_MIX_10,10/10/2023,14:40:00,24.96,69.96,900.11,1985,0.0,NaN
E7_MIX_10,10/10/2023,14:45:00,23.87,70.13,899.91,2037,0.0,NaN
E7_MIX_10,10/10/2023,14:50:00,24.98,69.92,900.08,1957,0.0,NaN
E7_MIX_10,10/10/2023,14:55:00,24.43,70.14,899.89,2024,0.0,NaN
E7_MIX_10,10/10/2023,15:00:00,24.13,69.84,899.98,2005,0.0,NaN
E7_MIX_10,10/10/2023,15:05:00,25.0,70.06,900.09,1986,0.0,NaN
E7_MIX_10,10/10/2023,15:10:00,24.92,70.06,899.9,1995,0.0,NaN
E7_MIX_10,10/10/2023,15:15:00,24.97,69.84,899.9,1960,0.0,NaN
E7_MIX_10,10/10/2023,15:20:00,23.8,69.95,900.17,2022,0.0,NaN
E7_MIX_10,10/10/2023,15:25:00,24.93,70.05,900.14,2046,0.0,NaN
E7_MIX_10,10/10/2023,15:30:00,25.01,70.14,899.99,2025,0.0,NaN
E7_MIX_10,10/10/2023,15:35:00,25.0,70.04,899.93,2026,0.0,NaN
E7_MIX_10,10/10/2023,15:40:00,24.97,70.15,899.87,1960,0.0,NaN
E7_MIX_10,10/10/2023,15:45:00,23.62,70.09,900.18,1964,0.0,NaN
E7_MIX_10,10/10/2023,15:50:00,25.05,70.1,900.05,1991,0.0,NaN
E7_MIX_10,10/10/2023,15:55:00,25.08,69.92,899.82,1969,0.0,NaN
E7_MIX_10,10/10/2023,16:00:00,24.95,70.07,900.15,1959,0.0,NaN
E7_MIX_10,10/10/2023,16:05:00,25.06,70.12,899.85,1968,0.0,NaN
E7_MIX_10,10/10/2023,16:10:00,24.93,70.16,899.97,1951,0.0,NaN
E7_MIX_10,10/10/2023,16:15:00,25.08,69.8,899.89,2026,0.0,NaN
E7_MIX_10,10/10/2023,16:20:00,24.92,70.05,900.05,1991,0.0,NaN
E7_MIX_10,10/10/2023,16:25:00,24.53,70.1,900.05,1988,0.0,NaN
E7_MIX_10,10/10/2023,16:30:00,24.93,69.84,900.1,2002,0.0,NaN
E7_MIX_10,10/10/2023,16:35:00,25.09,69.9,900.09,1956,0.0,NaN
E7_MIX_10,10/10/2023,16:40:00,24.08,69.85,900.01,1957,0.0,NaN
E7_MIX_10,10/10/2023,16:45:00,24.95,70.1,900.13,1986,0.0,NaN
E7_MIX_10,10/10/2023,16:50:00,24.98,70.15,899.86,2033,0.0,NaN
E7_MIX_10,10/10/2023,16:55:00,24.9,70.14,900.15,2046,0.0,NaN
E7_MIX_10,10/10/2023,17:00:00,25.01,70.09,900.18,1962,0.0,NaN
E7_MIX_10,10/10/2023,17:05:00,25.06,70.19,900.03,2050,0.0,NaN
E7_MIX_10,10/10/2023,17:10:00,25.07,70.07,900.12,1968,0.0,NaN
E7_MIX_10,10/10/2023,17:15:00,24.93,69.99,899.94,1988,0.0,NaN
E7_MIX_10,10/10/2023,17:20:00,25.09,69.86,899.82,2007,0.0,NaN
E7_MIX_10,10/10/2023,17:25:00,24.57,70.03,900.0,2027,0.0,NaN
E7_MIX_10,10/10/2023,17:30:00,24.31,70.09,899.9,2009,0.0,NaN
E7_MIX_10,10/10/2023,17:35:00,23.63,70.05,899.92,2043,0.0,NaN
